Freq [GHz],S12 Mag,S13 Mag,S14 Mag,S23 Mag,S24 Mag,S34 Mag,S12 Phase,S13 Phase,S14 Phase,S23 Phase,S24 Phase,S34 Phase,S11 Mag,S22 Mag,S33 Mag,S44 Mag,S11 Phase,S22 Phase,S33 Phase,S44 Phase,Size
0.595,0.5105902301433006,0.5408230728981303,0.7263483685818044,0.5616287108050257,0.40102957264789363,0.6984985643671551,0.39903672800110246,0.05523624393114651,0.6945106361347068,0.7186659474382612,0.35020615720642245,0.8399997639138905,0.6144507260791425,0.6838215744172353,0.7489943949854384,0.587914877231175,0.7366456775182415,0.7173508130648961,0.5286245243958578,0.684443311106339,20.0
0.5960000000000001,0.5109869603449232,0.5422988803463669,0.7216832502213963,0.5672504216130148,0.39680824698273165,0.6960249441668992,0.40077561611266227,0.05635150156479579,0.6905238331137299,0.7194872587926846,0.3535335549517433,0.83837336692837,0.6173031911022289,0.6766016715575546,0.7319995797228986,0.5867967013648927,0.7346261545604618,0.7210921107907303,0.5321467934672193,0.6909120884808676,20.0
0.597,0.511410030471178,0.550382079263974,0.720806426945811,0.5763332625049742,0.3954916060463638,0.6998895067858069,0.40027067759218715,0.05868659358063261,0.6842287046417931,0.7167158138525921,0.3527250751714467,0.8396659971070322,0.6222916906736612,0.6611404522455879,0.7115355370209946,0.574107863253707,0.7436145606824047,0.7190445010359467,0.5302125974041041,0.6898768781930027,20.0
0.5980000000000001,0.513006608144068,0.5562843050878878,0.719523624673704,0.5773525746866328,0.39541001757031546,0.6994894987710396,0.39783962963456915,0.05763111302518653,0.6756525418789487,0.7117008001501094,0.34716511257460714,0.8371400894990417,0.616989921615043,0.6514013775924503,0.6919229850547739,0.571238163676602,0.7495066170778903,0.7168909454964958,0.5281470090181838,0.688222999602516,20.0
0.599,0.510785209003094,0.5595830379333449,0.7072904324648808,0.5812247363678025,0.39060336653532435,0.7053179519058329,0.3964521501372609,0.056732023374195695,0.6722449867022637,0.7085406685161668,0.3492290580542811,0.8354618301123271,0.6156740392794205,0.6429039487962616,0.6750225191195208,0.5646849235893421,0.7535233201212543,0.70897609710691,0.5212131973735712,0.6895110983049061,20.0
0.6000000000000001,0.5094508830214846,0.5692102442051912,0.6993244303683299,0.5704731035372901,0.3946251785496786,0.7146077984600167,0.39421992544362283,0.0510433430944246,0.6650601567706351,0.7023063386183748,0.3483634449910132,0.8332454101845224,0.613895925588644,0.6349745336761563,0.6608789167614485,0.5551825903122567,0.7600345695072531,0.7005671927701606,0.5112797615214363,0.6849728693617234,
0.601,0.5092646999644572,0.574738654709366,0.6925946246097772,0.5742759067218612,0.38891413733891,0.7160795639600429,0.3956421824401483,0.046787635628678825,0.6623557196626642,0.7025636000416322,0.34471249635675805,0.8244773237726197,0.6087190110361373,0.6310775548517439,0.6473431682736619,0.5489511681110228,0.7584095560358742,0.6944741475792848,0.5024459905421874,0.6814906181797207,
0.6020000000000001,0.5094595002141429,0.5770933361662123,0.6928308405771635,0.5954485457977614,0.39247692175108595,0.7177142380542906,0.39414537418684903,0.043434030969266735,0.6560340476748341,0.6982041644923067,0.3444952268058734,0.8250576950738613,0.5989767010124334,0.6348161052346479,0.6419235260803635,0.5409257539652038,0.76544860505392,0.6860820898197423,0.49164037642922115,0.6768431726081652,
0.603,0.5074696236801972,0.5791956579397362,0.6913653292121757,0.6023511548451679,0.3934584369563132,0.7213511221255077,0.39099754578437196,0.03857103222881686,0.6503347962011398,0.6920663706879917,0.34198086718373166,0.8148101837688904,0.5884380585846998,0.6372244637970488,0.6470116904909797,0.5379734418732607,0.7609439866757337,0.6765124063693564,0.4791239087346863,0.6702929800369645,
0.6039999999999999,0.5062996140307316,0.58122377674819,0.6818518696990044,0.6065557047698524,0.3888435393678531,0.7281323282430288,0.394748695297116,0.03235959436816638,0.647110736972592,0.6881412544379657,0.34160881779842145,0.8120985410784424,0.5744029340699559,0.6452418835024851,0.6550438275717625,0.5393389095017366,0.7587559723223973,0.6684687700042455,0.47046893955650715,0.6659474949324993,
0.6050000000000002,0.5076664248001769,0.578075845360907,0.6798359811353731,0.6111912235068377,0.3965476396912384,0.7324417280471882,0.393393105069758,0.029566570823131466,0.6416083721673929,0.6839338624585796,0.3406344849030997,0.8048486161075237,0.5685486215590629,0.6529908086934207,0.6675586599444225,0.5429014015855004,0.7560011544528895,0.662129263142385,0.464126403094059,0.6599836920697635,
0.6060000000000001,0.5083916573343514,0.5787646212119035,0.6796746386973209,0.6144194430713221,0.39757689610243907,0.7356137175909455,0.3964862947520928,0.025850471043159517,0.6376592684293756,0.6809725959359765,0.3400998043488814,0.7962267936967475,0.5659054702831992,0.6665905499332165,0.6831486475534472,0.5476765730352952,0.7443476725263817,0.6606626586403747,0.45980008080936874,0.6542802574656138,
0.607,0.5109952374035389,0.5755204975243453,0.675077075479638,0.6208713769883007,0.40740329956482046,0.7350792586875621,0.39879697069618963,0.021393754186547043,0.633274101946948,0.6753625196509634,0.3352170099895023,0.7904767837332984,0.5594974271676845,0.6751904165088118,0.6946281845161097,0.5531905074033947,0.7385033928290045,0.6561165989730864,0.4592148639162648,0.6532336145264741,
0.6080000000000001,0.516571450130523,0.5753864893789544,0.6732198306009125,0.6384086466149368,0.4063040575711774,0.7305191156951009,0.3965339338867717,0.019105500993854163,0.6286149700255443,0.6691939577240642,0.3310802756798959,0.7839043053763193,0.559737379852293,0.6858155996164716,0.7073930245027897,0.5658541864238108,0.7338845163894658,0.6557176162051707,0.45753810523179195,0.6510109371702179,
0.609,0.5231094210684887,0.5823220575700083,0.6714053017690316,0.6390664036784863,0.4118364851078431,0.7310253971984444,0.3968455607131462,0.01679451116397629,0.6236063767587543,0.663464398775952,0.3285371467637681,0.7809817669809753,0.5614662668081993,0.6933325846487438,0.7174468534720391,0.5752642961719727,0.7259808557823326,0.6575458127889576,0.45829148855154017,0.6483513628351004,
0.6100000000000001,0.5285157791592561,0.5782833609332063,0.6671584195257054,0.638166700016249,0.4131032454162773,0.7208698019031973,0.39244255598043765,0.012922939737860795,0.6163175633012347,0.6562537960309682,0.32095885819647807,0.7712588927026222,0.5727662312270112,0.698331584252479,0.7231407406383948,0.5856224263900806,0.7218626684327529,0.6560442829661631,0.46045582251426265,0.6473234441978488,
0.611,0.5303567467179541,0.5785053877194486,0.6650345201548167,0.638894867440388,0.4094203624404884,0.715074514973652,0.3859720311129142,0.0072645530210695974,0.6120348342239424,0.651611335745458,0.3151132773105682,0.7650281662738883,0.5806871513020015,0.7035219266702833,0.7305983466316899,0.5934524134878076,0.7176003498165149,0.6632770860941855,0.4638317030466141,0.6514250081392424,
0.6120000000000001,0.5344053000417017,0.5751935776946626,0.6614336563269869,0.6378162046299409,0.3984890430365766,0.700025438434351,0.3805172944136288,0.004310987736814598,0.6044506300130584,0.6438732765438284,0.31578253922858046,0.7614718361246877,0.5955115882372228,0.7048501185872094,0.7302470912549588,0.6016456907605063,0.7160930342040991,0.6645614091404118,0.4669836642065915,0.6549458612836645,
0.613,0.5346511541727752,0.5646878121198842,0.6540638145024205,0.6275092941415541,0.4066001253140079,0.6852466750601045,0.3763497211613218,0.002259444393062471,0.5964112788812211,0.6385138690080094,0.31060966231395976,0.757211762258098,0.6073581500307652,0.7057312272827887,0.7319200584993143,0.6093517670271458,0.7133977376829737,0.665174311143859,0.46797205765744265,0.6541673977042741,
0.6140000000000001,0.5319621917171238,0.5490860561222484,0.6365956187092827,0.6161898918726814,0.40369457467558933,0.6716537486062633,0.36642036110641535,0.005923540496510171,0.5934300459551431,0.6372598445618307,0.3059606924413991,0.7596662310777744,0.6189648550918887,0.7025688104965488,0.7263677462876953,0.6121575722809276,0.7171804280827024,0.6694288941933432,0.4718761628441174,0.6621030137786186,
0.615,0.524106873883657,0.5483169984667593,0.6275281544400997,0.6065704153170994,0.3982976031684602,0.6618506129095996,0.3631596911164374,0.010104603520408262,0.5891216340259873,0.6323187719368168,0.3024487521019829,0.7541906118193098,0.6262510100937249,0.6917636910191239,0.7170772824942095,0.6079091002364885,0.7208572057142111,0.6683531361081941,0.47186549736239813,0.6605524499318297,
0.6160000000000001,0.5231852232776536,0.549512879076208,0.6071640657420574,0.5916521501985623,0.39461521738921546,0.6457691790719778,0.3606668683937262,0.011841258653193465,0.5856080948912332,0.6307321518299813,0.29930146784485057,0.7535512966469409,0.6390242958076335,0.6863846364433348,0.7091043410342852,0.6054184470104016,0.7193296307594663,0.6705275518654649,0.4725614153732889,0.6687404792503118,
0.617,0.5174058696659114,0.5551527682745365,0.5955762631638339,0.5979104455173196,0.3928597955800335,0.6306588145659308,0.3608227762820948,0.015331849196532132,0.5826184132067268,0.6290948754638749,0.2965013577131987,0.7551071964608749,0.6393863174266459,0.6764732918999676,0.7014005292087513,0.5984758058573414,0.7284478703664353,0.6707518428026903,0.4713877088532468,0.6714094156232728,
0.6179999999999999,0.5176446729692751,0.5559790772641193,0.5909928748083346,0.606135823676865,0.3885612036028394,0.6175693397969353,0.3610542382939482,0.018370272749493377,0.5798649683561228,0.6243562905946759,0.29195107492401434,0.7588109027376568,0.6348384132431677,0.6674415343626116,0.6947914086322757,0.5936128763407191,0.7269931767226162,0.6640254693895065,0.466153771363041,0.6660838184406292,
0.619,0.5140518271431136,0.5678490808496259,0.5779140009160086,0.6092983993095298,0.38474446694875253,0.6187378259436955,0.36130642365297816,0.017564309690004276,0.5788341463691082,0.6229997464900408,0.2886161077118673,0.7649406433191449,0.6396752763457174,0.6606384661142388,0.6922864673352362,0.5890247327881075,0.7337243890464987,0.663792762478025,0.4638551666643218,0.6692730807710133,
0.6200000000000001,0.5149891996107968,0.5655397237678348,0.5733811790024821,0.6122511082516358,0.3728105201928984,0.6191668723473311,0.36335129803226185,0.019163169446885175,0.5764129219909371,0.6179075920155079,0.2828679481398087,0.7625470242050791,0.6270233103806186,0.6494723727321982,0.6890735362436105,0.5806326443888756,0.735095254467343,0.6561672237232399,0.4581147512478393,0.6614636021509837,
0.621,0.5166350567859068,0.5796053656350744,0.5653504664655924,0.6138855424095611,0.3649452312113186,0.621844143344463,0.36103436851107873,0.023275687146657953,0.5721353284684848,0.6110844271000838,0.2829607458370428,0.7599161187055042,0.6277767262146817,0.6470614104081185,0.6940190144975585,0.5737358750140651,0.750709512216294,0.651495844371897,0.4534721599278695,0.6589966535557609,
0.6219999999999999,0.5167529485960836,0.5937661895587494,0.5551321678546155,0.6106823522324887,0.35624071286083203,0.6239293336288043,0.3597124153095508,0.022696658340918996,0.5686746110157301,0.6056356716705491,0.28313299926341895,0.7613294539058161,0.6177528675115969,0.648318704566175,0.703832243198685,0.5687950101277708,0.7448741429535078,0.6476736961294289,0.45061355530344566,0.6594951569957649,
0.623,0.5194192527999673,0.6088146176775222,0.5418950687698272,0.6065871572912545,0.35374129549641786,0.6272296393837207,0.3593099817033065,0.01993048614220516,0.5652225920197107,0.6029964488280724,0.28119408463262496,0.7606055599801289,0.6137243723275629,0.6516198430380644,0.7133155643570241,0.5652115300626537,0.7460179502100011,0.6409195066830532,0.4457497772621197,0.6462863375703833,
0.6240000000000001,0.5185606640785856,0.6159770235006594,0.532927759681618,0.6069509630717818,0.35556992777374474,0.626538536856361,0.3560392141869192,0.01894046272538913,0.5689499627964449,0.5991838105284325,0.2820475027164162,0.7555716656537885,0.6020176128742379,0.6579060095041205,0.7249019397347132,0.5689472161192397,0.7409918577759407,0.6366688034646488,0.44735129708143334,0.6430089131060176,
0.625,0.5193194165047792,0.6323170877060915,0.5285956833621805,0.604568198819659,0.3498019624814268,0.6357801669797155,0.3564284690859544,0.019460157130824052,0.5638090560150575,0.5940370673487503,0.28300562226850956,0.7553419078878647,0.6026367331893986,0.660991610325179,0.7349578934082523,0.5713124878911113,0.7309958790603407,0.6333513098309381,0.4459762060767438,0.63397576780018,
0.6260000000000001,0.5193064916098356,0.653392019982745,0.5172097850789994,0.5996409195998913,0.3505184035026454,0.6409352349413141,0.35467119778011835,0.014982957320493429,0.5630664747889649,0.588622165613672,0.28308143200926356,0.7534394139032349,0.5935624164441744,0.6730315769180872,0.7479474570506324,0.5799728727307076,0.7266814832173367,0.6289379126781091,0.4501029239903731,0.6311897041969696,
0.627,0.5194430605935402,0.6628686791674177,0.5110153289785524,0.5961785153066965,0.34488808830421713,0.6587454699046371,0.35244769227973144,0.010429939541153399,0.562075462077451,0.5862765920254177,0.2823599539196989,0.753927704746837,0.5906802205024066,0.6767093080323843,0.7554910873129028,0.5850473558964785,0.7249400514254842,0.6284702852754469,0.4544746984061896,0.6275191289002843,
0.6280000000000001,0.5215309473876355,0.6751090338968226,0.507002622028834,0.5922537713100424,0.34929250536602074,0.6581401003839024,0.35294032599891756,0.00653990625131412,0.5621200960822234,0.5850737181011796,0.28533829502941765,0.750707875349557,0.6001763010512731,0.6845634277135051,0.7612848581304426,0.5975309657646604,0.7167488806110215,0.6281363358768269,0.4591396994354693,0.6238423065422046,
0.629,0.5239537183984635,0.6895768729987509,0.5033555200171305,0.5972672287436525,0.3621087283737423,0.6705916778615755,0.35341579534180445,0.00214573814231267,0.5637930043756264,0.5833987641226512,0.2846740738832315,0.7501029587750524,0.6024977241803677,0.6902403543909506,0.764728488781911,0.6068370058767762,0.7086561820310368,0.629536029975877,0.46550125944837384,0.625098565463204,
0.6300000000000001,0.5285655569419545,0.7068726423564122,0.5115785544183329,0.6096260685475601,0.3706046575135349,0.6770933837639198,0.35181318613343676,0.00039079816138543055,0.5604670290394698,0.5771969884235111,0.2806163092211711,0.7481785378963735,0.6079018764249617,0.6896024043796684,0.7631102741237383,0.6129187538942467,0.7057789376379926,0.6311104911573453,0.4735119016838659,0.6271802294374794,
0.631,0.5333746404485629,0.7251688557536483,0.5053822171943514,0.6032620037566039,0.37286426615475654,0.6818491053868284,0.35008317793345833,0.994175783307691,0.5583640034996855,0.5708343095023382,0.27668140587188683,0.7440654361222361,0.6142751585273665,0.6907846235233719,0.7604472575098257,0.6186251313854872,0.69930882857688,0.6354515078939676,0.4826784182051935,0.6294431006351586,
0.6320000000000001,0.5377957476355885,0.7384010643125916,0.4975313151670546,0.5940964799800703,0.36890231808112084,0.6932701014216667,0.3432682367902722,0.9897727499693484,0.5559077052697793,0.5655352160409771,0.27068189471388426,0.741165268013033,0.6249531559988257,0.689945728026591,0.754146232330545,0.6257467248772943,0.6976820211734721,0.6388365277126448,0.4898112195059248,0.6312266479484154,
0.633,0.5414527289937819,0.755456931408453,0.49174688593129035,0.5924296347284592,0.3549075876437984,0.6993645194638233,0.33810161620957735,0.9829086498229425,0.5541638093380207,0.5633563380424448,0.27058854153465883,0.7354587140651533,0.6360617606524873,0.6896634323707607,0.7429380834126788,0.6278745685524172,0.6973698292201915,0.6416903255345379,0.4964859055419279,0.6345480001653654,
0.6340000000000001,0.5435626271491993,0.7654221846725362,0.4864360243141681,0.5912979153696867,0.3541375911706841,0.6971632823232372,0.33213697385887675,0.9736443067562475,0.5538447653196891,0.5584363692671529,0.26798136112828924,0.7266388876371807,0.6432884948526403,0.6855453783168983,0.727687255345927,0.6293112371131095,0.6949483028239457,0.6443049868753655,0.503265453172407,0.6398164203595985,
0.635,0.5420662394155369,0.7709006023456534,0.4801552975657981,0.579198913958904,0.3413609740520194,0.6894746630003449,0.3243776229602564,0.9666290533658033,0.5529776532985808,0.5524268984885089,0.2659947576631044,0.7218996928488264,0.65139435386049,0.675195375481328,0.705638627233431,0.6276340899877904,0.6969111100639187,0.644782854235416,0.5076668676163592,0.6404968279362644,
0.6359999999999999,0.5394792355166642,0.7758046131343163,0.47718529958830924,0.566711681443981,0.3367807404158778,0.6835890888030216,0.31764991110316326,0.9613186809501572,0.5539887569311518,0.5493946419903561,0.2681079985865629,0.7204667345284804,0.6559078727993541,0.6669968499443066,0.6814664810919253,0.6220417929743802,0.6971160220382185,0.6482346214331558,0.5117322958292488,0.6459390575599985,
0.637,0.5371115382073667,0.7781696707076515,0.4736243322144844,0.5521773249138513,0.32969563256018364,0.6781258470571842,0.3124399737707349,0.9544145280410586,0.5520477578048021,0.5466206284820986,0.2703028549883897,0.7149999290029894,0.6604189988498983,0.6566578639605458,0.6553263521857873,0.6138080637919199,0.7040691574069751,0.6470180952457779,0.5097686877934416,0.647427749132261,
0.6380000000000001,0.5332378859010756,0.7806974455966185,0.46478594443159804,0.5438802754008183,0.3352780086585685,0.6664766393306527,0.30775473318455127,0.951454548512441,0.5522897091588251,0.5432172564574389,0.27306330096776604,0.7091974894137737,0.6601799855106778,0.6458932521112632,0.6253497435110809,0.6039104737528791,0.70691005022635,0.6444180678920459,0.504372628814327,0.64513203917927,
0.639,0.5304806266356336,0.7860791250612991,0.4702617862323395,0.5435173566689331,0.3422510503823415,0.6602046294013563,0.30627529946691356,0.9450582216281136,0.5574052646709607,0.5455374125245747,0.2750418248216355,0.7016708605560387,0.6585859027340559,0.6407644109713408,0.5993709335112516,0.5973152219472886,0.7074705291914556,0.6441676633144906,0.4965809770935028,0.6465772846132966,
0.6399999999999999,0.5277818261206813,0.7882025186002531,0.47915986986985803,0.5485286279668884,0.35031340789073484,0.6516939185770788,0.30469335943603454,0.9413758626297904,0.5598589039626406,0.5429590863947382,0.27344052354052206,0.6987688443674427,0.6541558594694707,0.6309328687671013,0.5773762590215663,0.5885250992501077,0.7131223264541339,0.6384252011658791,0.4854149053990214,0.6465254440906196,
0.641,0.5259018464588223,0.7853912585745612,0.48821111023323005,0.5569311662995702,0.36440253675308365,0.6349594361576079,0.3018391799030469,0.9370897443317154,0.5591415116321523,0.538091961805895,0.2728933254859861,0.69550655198031,0.6476983895227413,0.630033607716493,0.5660590501031417,0.5881725623144513,0.7123704086644552,0.6334406630613838,0.46728426347413965,0.6425961751651805,
0.6420000000000001,0.5240759024141639,0.7856967653858783,0.49540782591876065,0.5512251197889415,0.3708701319161476,0.6264568327140259,0.30198478693281516,0.9344154032038718,0.5562717283787332,0.5340061456671022,0.2699838194748774,0.6946214637363559,0.6374228005157749,0.6248555681547419,0.5655001993651383,0.5813227576671456,0.7158613963232137,0.6268716386016944,0.44885178225093975,0.6349526862392435,
0.643,0.5221687787841737,0.7875911202837155,0.5001006484789416,0.5490945066933315,0.360508411210787,0.6234599432958743,0.298587450485747,0.9298579847671484,0.5549678290975355,0.5291937319782115,0.2669193976447195,0.6868892939195395,0.631515543558812,0.6242737713353659,0.57853371908627,0.5797313140041445,0.7098175056486942,0.6178800307927902,0.4325767182189893,0.630106600317941,
0.6440000000000001,0.5205230606825624,0.7889745287935179,0.5085490201364562,0.5494305675203575,0.37076128279354803,0.6219956988589979,0.2979317056807358,0.9217704910304363,0.5549320062903763,0.5282001432923623,0.2724379911928695,0.6778721370796447,0.6225708288671663,0.6314766804893286,0.6057553874423873,0.5841641343101382,0.7105688962258708,0.6155091756275839,0.41916017510121517,0.6211109034448496,
0.645,0.5192559834925923,0.7995431640675542,0.5193696659070823,0.5467076282769536,0.37909693102804476,0.6201110661503173,0.29688102442703024,0.9217198690202743,0.5528331602538593,0.5243386660540902,0.26738994913862785,0.6738130075349476,0.6195914740137765,0.6328531286342546,0.6290350214845823,0.5846447942360359,0.7073997293601826,0.6082471436356166,0.41073327009404126,0.6192150047700721,
0.6460000000000001,0.5183916915657036,0.8055394492402257,0.5342481300203961,0.5451894938925936,0.384974202765328,0.6192299555374099,0.2983931397022638,0.9174928867094335,0.5509845267631217,0.5194299898934432,0.2654221621309786,0.6699018200620507,0.6070983343326953,0.6430942137126698,0.6588900834805194,0.5943492893244603,0.7046472499646388,0.6031255348745668,0.40722184268287354,0.610809019583102,
0.647,0.5186825387550895,0.8194806645915306,0.5477163483577216,0.5403451136831858,0.3890035244165917,0.6175125155906764,0.2997799046969122,0.9129395132315932,0.5492834880722621,0.5175229499445924,0.26259397291722764,0.6643377768137642,0.6067093619812503,0.6501977618619603,0.6839273074177024,0.6012221644128075,0.6992497500388193,0.6008618394175552,0.4056921691391815,0.6075233938765726,
0.6480000000000001,0.5227727433996515,0.8299150503814661,0.5576248940322202,0.5399948087674455,0.38912223919853606,0.6235793922024555,0.30047251513628315,0.9091962077962472,0.5432581941086323,0.5117460196953718,0.2636544286918465,0.661880870951941,0.6082550772691708,0.6604523127570567,0.7062778971763843,0.6082528284197902,0.6934629254688885,0.5961050303378033,0.4048146532657601,0.608148296898859,
0.649,0.5286623475275201,0.8425868593546718,0.5688591730261632,0.5432285006679449,0.4030050167269126,0.6380145421541362,0.3019040982168294,0.9017316952506658,0.5427902869067219,0.5120895918507693,0.26516829894221694,0.6617308216404361,0.6123110458027017,0.6709108475211354,0.7233113521879385,0.6229012712786478,0.6883785690262442,0.5982073453450945,0.4107143385496933,0.6064071362329595,
0.6499999999999999,0.5345210620405834,0.8542509262057185,0.5773868228459818,0.5388395868955231,0.4176281464920837,0.6556455720647473,0.2940792497021447,0.894165714150082,0.5354223282090136,0.5065959516451972,0.2599951293971626,0.6568679517435928,0.6180504428614412,0.6732449302367842,0.7381031456556024,0.6290591476628709,0.6851317754604372,0.5956771421722032,0.41244792243383854,0.607233034089242,
0.651,0.5381933385034918,0.8645963762677052,0.592167102354616,0.540799028368121,0.43707160610449125,0.6623339350629899,0.28876972657490496,0.8874735803341031,0.5300921861290339,0.5028296893546845,0.2568815284783226,0.6499765138715947,0.628468512753819,0.6834604720627491,0.7455115254306208,0.6362552917128776,0.6794721619981999,0.5967195448967153,0.4195223231147196,0.6113093887925123,
0.6520000000000001,0.53846058333073,0.8809522655350162,0.6010524439434548,0.5383809586471195,0.44548193030625316,0.6782758883582373,0.28082786272065313,0.8797665817294033,0.5258702804680321,0.5011193704994037,0.24754045168922484,0.6449090742753718,0.6335845690422355,0.683765951517309,0.7496348779215483,0.6416527081120997,0.6809034031428104,0.5999524514148462,0.42663725765041915,0.6165614676041871,
0.653,0.5372218830947959,0.8954946744368535,0.6072437168857521,0.5363202824566873,0.44340584232443225,0.6856056904987786,0.27321026589285025,0.868451380594348,0.5162791537423742,0.4946525325581916,0.24146947092222415,0.6409766117476852,0.6446514688541746,0.6897144802106765,0.752196279024103,0.6474762248567338,0.6754477326725328,0.5992434903441626,0.4316840043562089,0.6158005183792522,
0.6539999999999999,0.5340708735754564,0.9060782210644135,0.6053772473873362,0.5236959950958044,0.4499061850178885,0.6906205338405408,0.2701074159588386,0.8566503019772169,0.5110424398242851,0.49331338489903187,0.23592039980985013,0.6293318156186245,0.6533374397816185,0.6923674886939899,0.7511216064128972,0.6472474609423327,0.6745789889286035,0.6024038332431955,0.43937426700744703,0.6225626359667764,
0.655,0.5301403704069974,0.9124610574832177,0.6061907998365894,0.5201060898048215,0.4463048614739935,0.687530110399192,0.26481230566196023,0.845286490751642,0.5068619697336207,0.49281802275157127,0.22583239963452284,0.623164633678437,0.6600307092381041,0.6904344376970349,0.744673381984087,0.6444829670364632,0.6778830348146989,0.6029606985677667,0.4446872165597673,0.6234159630994718,
0.6560000000000001,0.5265914012763063,0.9170977132491634,0.6099251099192895,0.5317865970593196,0.4398714054993711,0.6931742207197155,0.261218089624227,0.8323309234572824,0.5018610940304993,0.4909689401819981,0.22341274361344188,0.6199097407621571,0.6622889462195527,0.690122562369623,0.7367816596472038,0.6414590308090597,0.6771492491371734,0.6056702258766808,0.4506825841042634,0.628232640593244,
0.657,0.5236258013666647,0.9149455825446786,0.6058668338504918,0.5297421170865602,0.4393186233663047,0.6895978206735285,0.26229168879697307,0.8201590438817198,0.49545818341278436,0.48536098434702335,0.21614698011108463,0.6110767996700851,0.6652311562736969,0.6816346696589692,0.723584095160775,0.6324319414988829,0.6819442383502524,0.6066443367331226,0.4536534552782128,0.6268289503756348,
0.6579999999999999,0.5221250701689601,0.9142983048848323,0.6072595060825374,0.5228085942773562,0.42792950655245576,0.6839554907863454,0.2595749017236021,0.8091270576735157,0.4921762956633871,0.48494029328103316,0.21164963791758773,0.6047551945906009,0.66099106375618,0.6777301635489672,0.7111942976462223,0.6248360844284366,0.6839058686649413,0.6062904512629734,0.45496747287864114,0.6267012820833973,
0.659,0.5225602762460679,0.9081221736229399,0.6075302612775335,0.5365404182318358,0.4193804123338958,0.6724261415083206,0.2591554782816129,0.7965360952364461,0.48942572486540326,0.4825235374232477,0.21031461326678474,0.5983500539121502,0.6624156305680526,0.6772216119663008,0.6992511079270634,0.6187276198736167,0.6901409542244598,0.609030495492423,0.45653143861615875,0.6276215825035139,
0.6600000000000001,0.5222974865390237,0.8993567946412752,0.6097732934154871,0.5390933216787528,0.4096585909647641,0.6676481472136657,0.25510283970444664,0.7876577511802767,0.4843500232034035,0.47961511188052364,0.20993706368405013,0.5907426107083078,0.6593694005276964,0.6693355142211582,0.6857485261937205,0.6110886323166027,0.693833666113203,0.6092022818491684,0.4518163759079605,0.620789247789454,
0.661,0.521439760470687,0.8864422563646229,0.6119499536981003,0.5414064063553208,0.4077524870972278,0.6529498607645488,0.2499101187355489,0.7754729805630727,0.48198984828684366,0.4760456560083986,0.2091463737429055,0.5772094175405947,0.6566280171168661,0.670897103864031,0.6794573417572773,0.6066911984316586,0.6952942900622079,0.6101125003314949,0.4491746855808443,0.6200095321893047,
0.6619999999999999,0.5190901103319683,0.8712920547465723,0.6192983739407047,0.5568947180072872,0.4075899441937936,0.6331092060270908,0.24756586038299327,0.7683654827134078,0.47736832238956944,0.4733533013985965,0.21326099938409587,0.5687731782955129,0.6495845160244409,0.6663704526199354,0.6724184125291124,0.6005620280309815,0.6965435022181871,0.6057027424967903,0.4395660406147345,0.6089642480492302,
0.663,0.5155017448579069,0.8554549727517519,0.6174899221422219,0.5576099684172355,0.411945860963415,0.6106890741855793,0.24349821582297948,0.7584110851118913,0.4719748498413914,0.466720514483477,0.21239547802749742,0.557518896870647,0.6408621104198056,0.6617600066888205,0.6700632870480022,0.600331659511671,0.6937419984309927,0.6065271803341314,0.43283527272717087,0.6014015994778347,
0.6640000000000001,0.5123805324317018,0.830417528194174,0.6180610827218505,0.5539233740468164,0.42212051663797245,0.5880901573975614,0.24427340333477465,0.7528102744220988,0.46793048185543024,0.46357571442829776,0.2145764848540817,0.5450338489294476,0.6311283961194057,0.6623764384383721,0.6755143200821103,0.6055325162484231,0.6925279449061028,0.6064069898147308,0.42693959715574437,0.6027199592353537,
0.665,0.5088619456948985,0.8038774098805069,0.6132836985322638,0.5551371908847043,0.4360849993112892,0.5545162128422134,0.2435922124308071,0.7481525623469818,0.46339247185891785,0.46191172725243024,0.21358987667669638,0.5343111880819,0.6301458764179824,0.656221855417402,0.6829808433777049,0.6121400108938151,0.6915865353031001,0.6071486030360801,0.4191725003285899,0.593285575418808,
0.6660000000000001,0.5071013123533364,0.78785694377098,0.6169197460660667,0.5606754569258499,0.44701862747935084,0.518255992297372,0.24249609425288415,0.7493322332553185,0.4620709035070447,0.45824673273044,0.21252848141757708,0.5277888801274184,0.6199461942400484,0.6577379779805809,0.6920678562903398,0.6207031015845583,0.6888672406798454,0.6070304153571205,0.4180431637919429,0.5886318748633175,
0.667,0.50669334699978,0.774126867934041,0.6272517710448513,0.5748267242797271,0.4568950503908795,0.4925808039776345,0.2446974427840401,0.7470294360233599,0.45736562530190567,0.4542122339832565,0.20710757805753,0.5208026680808787,0.6215020159104093,0.6565156509978364,0.7089447416677295,0.6305321082637176,0.6822457290224847,0.6077677579461069,0.41368943880320985,0.5854271553908981,
0.6679999999999999,0.5087066363585623,0.7615467145760432,0.6319892148387265,0.5694941330217973,0.46809843771276083,0.471059467353927,0.24408940899486908,0.7464259419135134,0.4502525042322001,0.4472577969165137,0.20339466945294332,0.5172378405657814,0.6222992267510455,0.6524223415078585,0.7206681932280784,0.6401583398289152,0.6771793716536142,0.6043227615107482,0.41078822744443844,0.5782738446993122,
